order_id,customer_id,product_id,channel,order_date,quantity,selling_price,cost_price,coupon_discount,revenue,profit
ORD14070,C00130,P00126,WeChat Mini Program,2025-09-09,1,529.42,317.5,0.0,529.42,211.92
ORD14071,C00047,P00122,Online,2025-07-25,3,583.06,481.98,2.9,1746.28,300.34
ORD14072,C00866,P00188,Online,2024-11-09,2,409.06,210.17,0.0,818.12,397.78
ORD14073,C00393,P00198,WeChat Mini Program,2024-12-01,3,453.24,252.76,0.0,1359.72,601.44
ORD14074,C00330,P00116,Online,2025-02-13,1,569.12,379.16,0.0,569.12,189.96
ORD14075,C00739,P00129,Online,2025-07-02,3,351.71,237.21,19.89,1035.24,323.61
ORD14076,C00375,P00172,Online,2025-06-07,2,540.89,326.5,0.0,1081.78,428.78
ORD14077,C00081,P00101,WeChat Mini Program,2025-01-05,3,757.93,495.35,6.59,2267.2,781.15
ORD14078,C00908,P00167,Online,2025-04-26,2,28.91,19.83,14.02,43.8,4.14
ORD14079,C00121,P00060,Online,2025-08-03,1,425.83,256.29,16.72,409.11,152.82
ORD14080,C00942,P00018,Online,2025-06-09,1,27.17,17.66,0.0,27.17,9.51
ORD14081,C00908,P00190,Online,2025-04-16,3,554.24,422.5,0.0,1662.72,395.22
ORD14082,C00072,P00188,Online,2025-09-02,1,409.06,210.17,0.0,409.06,198.89
ORD14083,C00841,P00094,Offline,2025-05-23,2,700.9,412.11,0.0,1401.8,577.58
ORD14084,C00079,P00185,Offline,2025-09-25,2,310.35,167.95,0.0,620.7,284.8
ORD14085,C00910,P00133,Online,2025-03-08,3,618.13,365.6,0.0,1854.39,757.59
ORD14086,C00702,P00139,Online,2025-08-06,1,819.46,498.35,0.0,819.46,321.11
ORD14087,C00880,P00001,Online,2025-10-21,1,107.74,86.44,0.0,107.74,21.3
ORD14088,C00254,P00007,Online,2024-12-03,3,392.17,197.41,0.0,1176.51,584.28
ORD14089,C00293,P00089,Offline,2025-01-11,3,907.09,475.08,0.0,2721.27,1296.03
ORD14090,C00523,P00031,Online,2025-04-07,3,729.84,447.35,5.89,2183.63,841.58
ORD14091,C00284,P00054,Online,2024-11-23,3,16.58,12.48,0.0,49.74,12.3
ORD14092,C00744,P00109,Online,2024-12-05,3,922.72,466.16,0.0,2768.16,1369.68
ORD14093,C00307,P00070,Online,2025-02-11,1,751.42,406.59,0.0,751.42,344.83
ORD14094,C00564,P00005,Online,2025-01-25,2,406.02,267.14,9.38,802.66,268.38
ORD14095,C00873,P00177,Offline,2025-05-15,1,956.07,498.66,11.57,944.5,445.84
ORD14096,C00552,P00014,Online,2025-06-03,1,901.13,470.35,0.0,901.13,430.78
ORD14097,C00586,P00138,Online,2025-01-19,1,71.17,37.62,5.26,65.91,28.29
ORD14098,C00935,P00095,Online,2025-02-07,3,157.93,111.28,3.92,469.87,136.03
ORD14099,C00022,P00189,Online,2025-05-09,3,123.82,98.8,0.0,371.46,75.06
ORD14100,C00574,P00102,Online,2025-05-12,1,221.32,126.91,0.0,221.32,94.41
ORD14101,C00113,P00103,Online,2025-10-15,1,116.34,60.53,0.0,116.34,55.81
ORD14102,C00777,P00086,Online,2025-05-17,3,81.35,56.14,7.76,236.29,67.87
ORD14103,C00515,P00187,Offline,2024-12-03,2,351.7,180.95,0.0,703.4,341.5
ORD14104,C00342,P00190,WeChat Mini Program,2025-04-22,1,554.24,422.5,6.48,547.76,125.26
ORD14105,C00333,P00157,Offline,2025-07-03,2,196.56,146.51,0.0,393.12,100.1
ORD14106,C00970,P00174,WeChat Mini Program,2024-12-30,2,118.59,84.9,0.64,236.54,66.74
ORD14107,C00832,P00107,Online,2025-06-06,3,92.41,54.94,0.0,277.23,112.41
ORD14108,C00549,P00172,Online,2025-03-14,1,540.89,326.5,0.0,540.89,214.39
ORD14109,C00193,P00074,Offline,2025-10-11,3,389.15,238.14,1.33,1166.12,451.7
ORD14110,C00532,P00176,WeChat Mini Program,2025-05-22,2,79.86,49.31,0.0,159.72,61.1
ORD14111,C00455,P00107,Online,2025-04-26,2,92.41,54.94,5.85,178.97,69.09
ORD14112,C00870,P00034,Offline,2025-06-16,1,295.56,214.53,0.0,295.56,81.03
ORD14113,C00962,P00199,Online,2025-09-11,1,122.21,84.32,6.88,115.33,31.01
ORD14114,C00474,P00030,Online,2025-10-08,2,96.56,61.69,0.0,193.12,69.74
ORD14115,C00963,P00174,Offline,2025-11-04,2,118.59,84.9,0.0,237.18,67.38
ORD14116,C00053,P00117,Online,2025-06-21,3,344.36,195.21,17.51,1015.57,429.94
ORD14117,C00984,P00116,Online,2025-09-14,1,569.12,379.16,0.0,569.12,189.96
ORD14118,C00615,P00193,Online,2025-01-17,1,374.92,202.3,16.41,358.51,156.21
ORD14119,C00709,P00177,Online,2024-12-10,1,956.07,498.66,6.97,949.1,450.44
ORD14120,C00056,P00109,Offline,2025-05-29,1,922.72,466.16,0.0,922.72,456.56
ORD14121,C00763,P00179,Offline,2025-10-22,3,731.59,412.22,7.43,2187.34,950.68
ORD14122,C00694,P00043,Online,2025-03-26,3,134.71,83.85,16.27,387.86,136.31
ORD14123,C00101,P00072,WeChat Mini Program,2025-10-08,2,578.64,328.48,0.0,1157.28,500.32
ORD14124,C00491,P00129,WeChat Mini Program,2025-03-03,3,351.71,237.21,0.0,1055.13,343.5
ORD14125,C00327,P00020,Online,2024-11-05,3,68.81,46.28,0.0,206.43,67.59
ORD14126,C00349,P00131,Online,2024-12-06,1,224.88,147.08,0.0,224.88,77.8
ORD14127,C00835,P00056,WeChat Mini Program,2024-12-07,3,338.46,252.01,7.56,1007.82,251.79
ORD14128,C00797,P00199,WeChat Mini Program,2025-08-11,3,122.21,84.32,0.0,366.63,113.67
ORD14129,C00216,P00155,Online,2024-12-10,1,709.73,449.43,2.55,707.18,257.75
ORD14130,C00958,P00116,Online,2025-04-07,3,569.12,379.16,19.13,1688.23,550.75
ORD14131,C00450,P00003,Online,2025-08-13,2,564.16,469.89,0.0,1128.32,188.54
ORD14132,C00596,P00085,WeChat Mini Program,2025-02-26,3,462.0,381.34,13.82,1372.18,228.16
ORD14133,C00202,P00099,Online,2025-09-01,2,605.17,318.18,0.0,1210.34,573.98
ORD14134,C00540,P00083,Online,2025-05-10,1,474.89,333.5,0.0,474.89,141.39
ORD14135,C00672,P00018,Offline,2024-11-15,1,27.17,17.66,11.88,15.29,-2.37
ORD14136,C00372,P00166,Online,2025-01-17,2,262.7,204.61,0.0,525.4,116.18
ORD14137,C00787,P00010,Offline,2024-12-16,2,101.1,57.86,0.0,202.2,86.48
ORD14138,C00420,P00051,Offline,2025-05-18,3,322.51,181.11,0.0,967.53,424.2
ORD14139,C00257,P00024,Online,2025-02-06,2,517.84,285.03,12.9,1022.78,452.72
ORD14140,C00947,P00086,Online,2025-01-20,2,81.35,56.14,0.0,162.7,50.42
ORD14141,C00041,P00198,Offline,2025-05-18,2,453.24,252.76,0.0,906.48,400.96
ORD14142,C00387,P00158,Online,2024-12-01,3,403.67,271.87,0.0,1211.01,395.4
ORD14143,C00792,P00036,WeChat Mini Program,2025-05-26,1,260.25,207.88,12.28,247.97,40.09
ORD14144,C00663,P00066,Online,2025-02-15,3,220.76,165.29,0.0,662.28,166.41
ORD14145,C00601,P00069,Online,2025-07-30,2,135.96,76.94,0.0,271.92,118.04
ORD14146,C00685,P00009,Online,2025-02-06,1,778.57,471.68,0.0,778.57,306.89
ORD14147,C00277,P00072,Online,2025-01-11,1,578.64,328.48,0.0,578.64,250.16
ORD14148,C00465,P00120,Online,2025-07-24,1,653.72,374.66,0.0,653.72,279.06
ORD14149,C00503,P00196,Online,2025-02-03,1,771.81,454.17,0.0,771.81,317.64
ORD14150,C00748,P00126,Online,2025-04-07,2,529.42,317.5,10.64,1048.2,413.2
ORD14151,C00430,P00194,Online,2024-11-27,3,515.35,315.81,19.33,1526.72,579.29
ORD14152,C00433,P00184,Offline,2024-12-03,1,381.19,232.59,0.0,381.19,148.6
ORD14153,C00655,P00178,Online,2025-03-23,3,804.67,434.1,0.0,2414.01,1111.71
ORD14154,C00856,P00057,WeChat Mini Program,2025-09-06,2,549.72,332.23,0.0,1099.44,434.98
ORD14155,C00459,P00168,Offline,2025-04-02,1,377.58,272.31,3.12,374.46,102.15
ORD14156,C00226,P00154,Online,2025-05-17,1,133.64,78.03,0.0,133.64,55.61
ORD14157,C00120,P00125,WeChat Mini Program,2025-08-28,2,125.6,91.45,10.87,240.33,57.43
ORD14158,C00381,P00026,Online,2025-10-10,3,43.41,25.4,0.0,130.23,54.03
ORD14159,C00506,P00120,WeChat Mini Program,2025-06-09,2,653.72,374.66,0.0,1307.44,558.12
ORD14160,C00042,P00154,Online,2024-12-01,3,133.64,78.03,0.0,400.92,166.83
ORD14161,C00970,P00047,WeChat Mini Program,2025-05-15,3,609.93,341.09,0.0,1829.79,806.52
ORD14162,C00391,P00094,WeChat Mini Program,2024-11-21,3,700.9,412.11,0.0,2102.7,866.37
ORD14163,C00131,P00100,Offline,2025-09-05,2,793.15,484.11,0.0,1586.3,618.08
ORD14164,C00967,P00031,Online,2025-06-07,1,729.84,447.35,0.0,729.84,282.49
ORD14165,C00736,P00065,Offline,2024-12-25,1,67.78,46.92,19.63,48.15,1.23
ORD14166,C00367,P00167,Online,2025-11-01,2,28.91,19.83,0.0,57.82,18.16
ORD14167,C00958,P00055,Offline,2025-06-19,1,454.46,329.46,7.12,447.34,117.88
ORD14168,C00889,P00088,Online,2025-03-27,3,146.77,94.87,0.0,440.31,155.7
ORD14169,C00869,P00049,WeChat Mini Program,2025-07-31,3,370.69,263.15,0.0,1112.07,322.62
ORD14170,C00474,P00090,Offline,2025-08-12,2,507.47,316.67,0.55,1014.39,381.05
ORD14171,C00190,P00017,Online,2025-09-18,2,362.21,275.92,0.0,724.42,172.58
ORD14172,C00492,P00133,Online,2025-09-07,3,618.13,365.6,0.0,1854.39,757.59
ORD14173,C00264,P00006,Online,2025-05-02,3,296.57,189.52,0.0,889.71,321.15
ORD14174,C00951,P00149,Offline,2025-03-30,2,597.78,393.99,0.0,1195.56,407.58
ORD14175,C00856,P00030,Offline,2024-11-30,2,96.56,61.69,0.0,193.12,69.74
ORD14176,C00417,P00075,Online,2024-12-16,1,604.33,431.6,0.0,604.33,172.73
ORD14177,C00034,P00107,Offline,2024-11-05,2,92.41,54.94,18.31,166.51,56.63
ORD14178,C00958,P00032,Online,2025-05-28,1,355.42,184.59,0.0,355.42,170.83
ORD14179,C00265,P00022,Offline,2025-04-26,3,628.46,367.51,0.0,1885.38,782.85
ORD14180,C00673,P00179,Online,2024-11-26,1,731.59,412.22,0.0,731.59,319.37
ORD14181,C00671,P00151,Online,2025-03-29,3,353.25,251.14,0.0,1059.75,306.33
ORD14182,C00316,P00024,Online,2025-04-09,3,517.84,285.03,0.0,1553.52,698.43
ORD14183,C00041,P00038,Online,2024-11-05,1,705.14,498.89,0.0,705.14,206.25
ORD14184,C00124,P00063,Offline,2025-10-08,2,796.43,442.91,0.0,1592.86,707.04
ORD14185,C00215,P00196,Offline,2024-12-28,1,771.81,454.17,0.0,771.81,317.64
ORD14186,C00078,P00158,WeChat Mini Program,2025-03-11,2,403.67,271.87,0.0,807.34,263.6
ORD14187,C00156,P00076,Online,2025-05-13,2,116.9,72.26,1.88,231.92,87.4
ORD14188,C00160,P00003,Offline,2025-09-20,1,564.16,469.89,0.0,564.16,94.27
ORD14189,C00765,P00089,WeChat Mini Program,2025-01-20,2,907.09,475.08,0.0,1814.18,864.02
ORD14190,C00905,P00114,Online,2025-03-17,1,102.59,51.57,0.0,102.59,51.02
ORD14191,C00008,P00042,Offline,2025-09-21,2,545.89,319.83,0.96,1090.82,451.16
ORD14192,C00913,P00143,Online,2025-10-16,2,401.72,254.1,0.0,803.44,295.24
ORD14193,C00772,P00028,Offline,2025-10-25,2,213.99,109.5,0.0,427.98,208.98
ORD14194,C00235,P00084,WeChat Mini Program,2025-02-28,1,475.66,309.74,0.0,475.66,165.92
ORD14195,C00421,P00132,Online,2025-10-12,2,94.9,75.26,0.0,189.8,39.28
ORD14196,C00676,P00126,Offline,2025-06-05,2,529.42,317.5,0.0,1058.84,423.84
ORD14197,C00186,P00119,Online,2024-11-23,1,519.94,290.02,3.73,516.21,226.19
ORD14198,C00603,P00004,Offline,2025-08-13,2,257.68,159.08,0.0,515.36,197.2
ORD14199,C00220,P00108,Online,2025-10-13,2,694.18,378.66,0.0,1388.36,631.04
ORD14200,C00840,P00055,Online,2025-05-21,3,454.46,329.46,13.89,1349.49,361.11
ORD14201,C00230,P00195,WeChat Mini Program,2025-07-19,2,237.62,123.78,0.0,475.24,227.68
ORD14202,C00136,P00127,Online,2025-01-27,1,901.79,458.47,0.31,901.48,443.01
ORD14203,C00026,P00145,Online,2025-03-21,3,271.52,207.71,0.0,814.56,191.43
ORD14204,C00974,P00029,Offline,2025-06-20,2,172.99,89.0,6.82,339.16,161.16
ORD14205,C00901,P00038,Offline,2025-09-15,2,705.14,498.89,5.43,1404.85,407.07
ORD14206,C00156,P00103,Online,2025-10-28,3,116.34,60.53,0.0,349.02,167.43
ORD14207,C00046,P00075,Online,2025-08-30,3,604.33,431.6,0.0,1812.99,518.19
ORD14208,C00872,P00025,Offline,2024-11-19,3,461.64,358.22,0.0,1384.92,310.26
ORD14209,C00600,P00096,Offline,2025-07-21,1,49.3,29.09,0.0,49.3,20.21
ORD14210,C00374,P00074,Offline,2025-04-30,3,389.15,238.14,2.16,1165.29,450.87
ORD14211,C00110,P00199,WeChat Mini Program,2024-12-14,2,122.21,84.32,0.0,244.42,75.78
ORD14212,C00807,P00029,Online,2025-02-04,1,172.99,89.0,1.99,171.0,82.0
ORD14213,C00512,P00090,Online,2024-11-11,3,507.47,316.67,0.0,1522.41,572.4
ORD14214,C00690,P00097,Offline,2025-05-06,1,311.96,166.3,16.6,295.36,129.06
ORD14215,C00975,P00189,Online,2025-05-23,1,123.82,98.8,3.66,120.16,21.36
ORD14216,C00788,P00033,Online,2025-10-31,2,406.64,219.28,5.96,807.32,368.76
ORD14217,C00681,P00081,Online,2025-03-21,1,76.56,49.63,0.0,76.56,26.93
ORD14218,C00492,P00032,Online,2024-11-08,3,355.42,184.59,0.0,1066.26,512.49
ORD14219,C00271,P00174,Offline,2025-08-24,2,118.59,84.9,0.0,237.18,67.38
ORD14220,C00262,P00169,Offline,2025-03-05,3,627.71,342.76,0.0,1883.13,854.85
ORD14221,C00705,P00167,Online,2025-10-11,2,28.91,19.83,0.0,57.82,18.16
ORD14222,C00803,P00173,Online,2025-09-01,1,334.62,171.87,0.0,334.62,162.75
ORD14223,C00069,P00084,Offline,2025-03-02,1,475.66,309.74,0.0,475.66,165.92
ORD14224,C00910,P00114,WeChat Mini Program,2025-05-01,2,102.59,51.57,17.91,187.27,84.13
ORD14225,C00119,P00025,Offline,2025-01-07,2,461.64,358.22,0.0,923.28,206.84
ORD14226,C00804,P00077,Online,2025-06-16,1,756.24,482.97,12.7,743.54,260.57
ORD14227,C00712,P00066,Online,2025-03-10,1,220.76,165.29,17.85,202.91,37.62
ORD14228,C00342,P00054,WeChat Mini Program,2025-04-07,2,16.58,12.48,0.0,33.16,8.2
ORD14229,C00999,P00127,Offline,2025-09-07,2,901.79,458.47,0.0,1803.58,886.64
ORD14230,C00055,P00167,Online,2025-10-23,3,28.91,19.83,0.0,86.73,27.24
ORD14231,C00481,P00150,WeChat Mini Program,2025-10-10,3,646.39,351.84,0.0,1939.17,883.65
ORD14232,C00436,P00156,WeChat Mini Program,2025-02-01,1,420.55,304.95,0.0,420.55,115.6
ORD14233,C00933,P00027,Online,2024-12-25,3,636.34,454.71,0.0,1909.02,544.89
ORD14234,C00557,P00077,Offline,2024-11-28,3,756.24,482.97,0.0,2268.72,819.81
ORD14235,C00998,P00078,Online,2025-07-20,3,372.26,211.56,0.0,1116.78,482.1
ORD14236,C00020,P00136,Online,2025-08-11,1,388.55,196.64,15.91,372.64,176.0
ORD14237,C00004,P00122,WeChat Mini Program,2025-03-26,3,583.06,481.98,0.0,1749.18,303.24
ORD14238,C00983,P00078,Online,2025-01-18,3,372.26,211.56,0.0,1116.78,482.1
ORD14239,C00709,P00084,WeChat Mini Program,2025-06-16,2,475.66,309.74,15.86,935.46,315.98
ORD14240,C00682,P00119,WeChat Mini Program,2025-06-08,3,519.94,290.02,0.0,1559.82,689.76
ORD14241,C00092,P00062,WeChat Mini Program,2025-01-23,1,62.6,31.37,0.0,62.6,31.23
ORD14242,C00089,P00018,Online,2025-08-05,2,27.17,17.66,0.0,54.34,19.02
ORD14243,C00139,P00057,Online,2025-04-02,1,549.72,332.23,0.0,549.72,217.49
ORD14244,C00218,P00028,Online,2025-01-01,1,213.99,109.5,14.12,199.87,90.37
ORD14245,C00377,P00153,Online,2024-12-26,2,160.95,127.67,0.0,321.9,66.56
ORD14246,C00150,P00010,Offline,2025-01-15,1,101.1,57.86,0.0,101.1,43.24
ORD14247,C00559,P00091,Offline,2025-02-07,1,584.21,345.14,0.0,584.21,239.07
ORD14248,C00452,P00152,Online,2025-06-11,1,464.35,314.19,0.0,464.35,150.16
ORD14249,C00702,P00028,Online,2025-07-13,2,213.99,109.5,8.62,419.36,200.36
ORD14250,C00216,P00195,Online,2024-12-18,1,237.62,123.78,16.66,220.96,97.18
ORD14251,C00977,P00108,Online,2025-02-18,3,694.18,378.66,12.33,2070.21,934.23
ORD14252,C00048,P00120,WeChat Mini Program,2025-02-01,3,653.72,374.66,0.0,1961.16,837.18
ORD14253,C00571,P00162,WeChat Mini Program,2025-01-18,2,86.26,51.41,0.0,172.52,69.7
ORD14254,C00684,P00154,Online,2025-03-31,1,133.64,78.03,0.0,133.64,55.61
ORD14255,C00624,P00157,Online,2024-12-22,1,196.56,146.51,3.22,193.34,46.83
ORD14256,C00526,P00127,Offline,2025-08-01,2,901.79,458.47,0.0,1803.58,886.64
ORD14257,C00677,P00190,Online,2024-11-15,1,554.24,422.5,5.1,549.14,126.64
ORD14258,C00536,P00188,Offline,2025-02-22,2,409.06,210.17,14.62,803.5,383.16
ORD14259,C00039,P00006,Offline,2025-07-18,2,296.57,189.52,0.0,593.14,214.1
ORD14260,C00822,P00013,WeChat Mini Program,2025-06-09,1,353.02,288.17,0.0,353.02,64.85
ORD14261,C00891,P00171,Offline,2025-03-12,2,430.73,286.58,0.0,861.46,288.3
ORD14262,C00023,P00166,Offline,2025-06-27,3,262.7,204.61,8.55,779.55,165.72
ORD14263,C00628,P00057,Offline,2025-08-26,2,549.72,332.23,0.0,1099.44,434.98
ORD14264,C00655,P00071,Online,2025-02-01,3,60.18,49.98,6.28,174.26,24.32
ORD14265,C00838,P00089,WeChat Mini Program,2025-04-02,3,907.09,475.08,11.87,2709.4,1284.16
ORD14266,C00703,P00060,Online,2025-10-21,1,425.83,256.29,13.35,412.48,156.19
ORD14267,C00280,P00132,WeChat Mini Program,2025-07-12,2,94.9,75.26,0.0,189.8,39.28
ORD14268,C00685,P00149,Offline,2025-07-06,3,597.78,393.99,0.0,1793.34,611.37
ORD14269,C00849,P00183,Offline,2025-01-13,1,679.74,466.69,0.0,679.74,213.05
ORD14270,C00758,P00117,Offline,2025-04-02,1,344.36,195.21,0.0,344.36,149.15
ORD14271,C00879,P00101,Online,2025-09-22,3,757.93,495.35,9.17,2264.62,778.57
ORD14272,C00366,P00061,WeChat Mini Program,2024-12-11,3,196.38,122.79,0.0,589.14,220.77
ORD14273,C00654,P00113,Offline,2025-02-06,3,391.05,204.36,0.0,1173.15,560.07
ORD14274,C00334,P00022,Offline,2025-03-24,2,628.46,367.51,0.0,1256.92,521.9
ORD14275,C00593,P00120,WeChat Mini Program,2025-10-14,2,653.72,374.66,0.0,1307.44,558.12
ORD14276,C00530,P00068,Online,2025-07-18,1,193.23,134.54,5.68,187.55,53.01
ORD14277,C00134,P00043,Offline,2025-02-06,1,134.71,83.85,0.0,134.71,50.86
ORD14278,C00324,P00147,Online,2025-02-20,3,827.1,490.43,0.0,2481.3,1010.01
ORD14279,C00585,P00178,Offline,2025-04-12,1,804.67,434.1,0.0,804.67,370.57
ORD14280,C00160,P00170,Online,2025-03-05,3,456.07,273.18,0.0,1368.21,548.67
ORD14281,C00739,P00168,Online,2025-04-20,1,377.58,272.31,0.0,377.58,105.27
ORD14282,C00749,P00021,WeChat Mini Program,2025-05-15,1,462.0,315.42,14.21,447.79,132.37
ORD14283,C00964,P00087,Online,2025-09-22,3,309.79,242.35,0.0,929.37,202.32
ORD14284,C00058,P00150,WeChat Mini Program,2025-01-01,2,646.39,351.84,0.0,1292.78,589.1
ORD14285,C00657,P00188,Offline,2025-08-24,2,409.06,210.17,0.0,818.12,397.78
ORD14286,C00077,P00192,Online,2025-07-23,3,617.45,320.54,0.0,1852.35,890.73
ORD14287,C00483,P00189,Offline,2025-05-18,1,123.82,98.8,5.03,118.79,19.99
ORD14288,C00596,P00093,Offline,2025-10-20,1,343.27,200.2,0.0,343.27,143.07
ORD14289,C00876,P00114,Online,2025-03-09,2,102.59,51.57,0.0,205.18,102.04
ORD14290,C00553,P00057,WeChat Mini Program,2024-11-14,1,549.72,332.23,0.0,549.72,217.49
ORD14291,C00550,P00140,Offline,2024-11-15,2,572.32,380.97,7.1,1137.54,375.6
ORD14292,C00488,P00187,Online,2024-12-25,3,351.7,180.95,0.0,1055.1,512.25
ORD14293,C00538,P00055,Offline,2025-09-16,2,454.46,329.46,12.54,896.38,237.46
ORD14294,C00686,P00111,Offline,2025-03-19,3,848.33,484.64,0.0,2544.99,1091.07
ORD14295,C00733,P00129,Offline,2024-11-08,2,351.71,237.21,0.0,703.42,229.0
ORD14296,C00196,P00132,Offline,2025-02-03,1,94.9,75.26,0.0,94.9,19.64
ORD14297,C00093,P00000,Online,2025-05-21,2,182.16,99.88,13.15,351.17,151.41
ORD14298,C00368,P00167,Offline,2025-07-18,2,28.91,19.83,4.84,52.98,13.32
ORD14299,C00880,P00051,Offline,2025-01-16,2,322.51,181.11,0.0,645.02,282.8
ORD14300,C00804,P00197,Online,2025-09-16,2,466.18,317.58,0.0,932.36,297.2
ORD14301,C00013,P00059,Offline,2024-11-30,1,478.33,248.5,0.0,478.33,229.83
ORD14302,C00974,P00023,Online,2025-05-17,1,390.79,197.63,16.14,374.65,177.02
ORD14303,C00038,P00022,WeChat Mini Program,2025-04-25,2,628.46,367.51,0.0,1256.92,521.9
ORD14304,C00409,P00021,WeChat Mini Program,2025-10-14,2,462.0,315.42,0.0,924.0,293.16
ORD14305,C00605,P00010,Online,2024-11-16,2,101.1,57.86,0.0,202.2,86.48
ORD14306,C00130,P00125,Online,2024-12-28,3,125.6,91.45,0.0,376.8,102.45
ORD14307,C00672,P00073,Online,2025-05-15,3,543.15,444.44,4.6,1624.85,291.53
ORD14308,C00383,P00043,WeChat Mini Program,2025-04-17,3,134.71,83.85,0.0,404.13,152.58
ORD14309,C00875,P00015,Online,2025-09-26,2,46.96,32.16,0.0,93.92,29.6
ORD14310,C00124,P00165,Offline,2025-01-01,2,348.1,270.74,0.0,696.2,154.72
ORD14311,C00851,P00008,Offline,2025-02-17,1,411.22,307.7,9.76,401.46,93.76
ORD14312,C00378,P00073,Offline,2025-04-24,1,543.15,444.44,0.0,543.15,98.71
ORD14313,C00183,P00146,Online,2024-11-30,1,553.58,313.95,0.0,553.58,239.63
ORD14314,C00767,P00181,Online,2025-07-22,2,350.87,218.46,17.47,684.27,247.35
ORD14315,C00718,P00076,Offline,2024-12-30,3,116.9,72.26,0.0,350.7,133.92
ORD14316,C00678,P00175,Offline,2025-04-02,1,97.88,53.06,0.0,97.88,44.82
ORD14317,C00790,P00152,WeChat Mini Program,2024-12-04,2,464.35,314.19,0.0,928.7,300.32
ORD14318,C00230,P00102,WeChat Mini Program,2025-06-20,1,221.32,126.91,0.0,221.32,94.41
ORD14319,C00072,P00142,Online,2025-02-07,2,574.66,339.13,18.54,1130.78,452.52
ORD14320,C00123,P00031,WeChat Mini Program,2025-02-21,1,729.84,447.35,0.0,729.84,282.49
ORD14321,C00032,P00117,Offline,2025-09-03,2,344.36,195.21,0.0,688.72,298.3
ORD14322,C00125,P00158,Online,2025-02-01,1,403.67,271.87,0.0,403.67,131.8
ORD14323,C00760,P00100,Offline,2025-03-09,3,793.15,484.11,7.52,2371.93,919.6
ORD14324,C00937,P00104,Online,2025-03-13,3,319.7,166.82,0.0,959.1,458.64
ORD14325,C00601,P00173,Online,2025-01-30,1,334.62,171.87,0.0,334.62,162.75
ORD14326,C00626,P00179,Online,2025-09-09,1,731.59,412.22,13.26,718.33,306.11
ORD14327,C00653,P00113,Online,2024-12-12,1,391.05,204.36,0.0,391.05,186.69
ORD14328,C00436,P00136,WeChat Mini Program,2025-11-01,2,388.55,196.64,0.0,777.1,383.82
ORD14329,C00943,P00157,Online,2025-07-02,3,196.56,146.51,1.72,587.96,148.43
ORD14330,C00119,P00138,WeChat Mini Program,2024-11-30,1,71.17,37.62,0.0,71.17,33.55
ORD14331,C00555,P00083,Offline,2024-11-29,1,474.89,333.5,0.0,474.89,141.39
ORD14332,C00704,P00001,Online,2024-12-06,1,107.74,86.44,0.0,107.74,21.3
ORD14333,C00689,P00192,Offline,2025-05-27,1,617.45,320.54,18.17,599.28,278.74
ORD14334,C00908,P00181,Online,2024-12-14,2,350.87,218.46,0.0,701.74,264.82
ORD14335,C00484,P00010,Online,2024-12-16,2,101.1,57.86,0.58,201.62,85.9
ORD14336,C00603,P00061,Online,2025-04-08,3,196.38,122.79,0.0,589.14,220.77
ORD14337,C00923,P00106,Offline,2025-02-07,2,932.27,475.53,0.0,1864.54,913.48
ORD14338,C00125,P00102,WeChat Mini Program,2025-09-18,1,221.32,126.91,1.44,219.88,92.97
ORD14339,C00853,P00003,Online,2025-09-16,2,564.16,469.89,0.0,1128.32,188.54
ORD14340,C00584,P00114,WeChat Mini Program,2025-01-27,1,102.59,51.57,0.0,102.59,51.02
ORD14341,C00978,P00001,Offline,2024-12-04,3,107.74,86.44,0.0,323.22,63.9
ORD14342,C00551,P00096,Online,2025-08-11,2,49.3,29.09,11.25,87.35,29.17
ORD14343,C00247,P00104,Online,2025-02-01,2,319.7,166.82,0.0,639.4,305.76
ORD14344,C00391,P00013,Online,2025-07-07,2,353.02,288.17,10.65,695.39,119.05
ORD14345,C00467,P00060,Online,2025-01-30,3,425.83,256.29,0.0,1277.49,508.62
ORD14346,C00482,P00046,Online,2025-09-10,3,526.11,348.56,18.6,1559.73,514.05
ORD14347,C00790,P00157,WeChat Mini Program,2025-08-14,1,196.56,146.51,0.0,196.56,50.05
ORD14348,C00752,P00177,WeChat Mini Program,2025-01-20,2,956.07,498.66,9.13,1903.01,905.69
ORD14349,C00546,P00076,Online,2025-05-08,3,116.9,72.26,0.0,350.7,133.92
ORD14350,C00472,P00143,Online,2025-05-23,2,401.72,254.1,0.0,803.44,295.24
ORD14351,C00843,P00114,Offline,2025-08-16,3,102.59,51.57,0.0,307.77,153.06
ORD14352,C00262,P00076,Online,2025-03-06,1,116.9,72.26,0.0,116.9,44.64
ORD14353,C00672,P00175,Offline,2025-03-11,1,97.88,53.06,0.0,97.88,44.82
ORD14354,C00296,P00003,Online,2025-07-06,3,564.16,469.89,0.0,1692.48,282.81
ORD14355,C00561,P00036,WeChat Mini Program,2024-11-29,1,260.25,207.88,0.0,260.25,52.37
ORD14356,C00748,P00091,Offline,2025-01-01,1,584.21,345.14,1.97,582.24,237.1
ORD14357,C00179,P00158,WeChat Mini Program,2025-06-12,2,403.67,271.87,0.0,807.34,263.6
ORD14358,C00042,P00117,Online,2024-12-15,2,344.36,195.21,17.83,670.89,280.47
ORD14359,C00186,P00169,Offline,2025-04-17,2,627.71,342.76,0.0,1255.42,569.9
ORD14360,C00266,P00123,Online,2025-05-02,3,207.58,168.12,0.0,622.74,118.38
